details,date,city,state,country,shape,summary,report_date,posted_date,image,,,,,,
https://nuforc.org/sighting/?id=174621,2/10/23 18:11,My Pleasant,UT,USA,Cigar,2 Large cigars/saucers over the mountain,2/17/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=175111,2/10/23 17:33,Grain Valley,MO,USA,Orb,I saw the sun reflecting off something in the sky so I pulled out my phone to record it.,3/25/23,4/9/23,Y,,,,,,
https://nuforc.org/sighting/?id=174890,2/10/23 15:15,"Prudhoe Bay, Alaska",AK,USA,Other,Flightradar24 track of USAF AFRDQ5827,3/5/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174411,2/10/23 15:00,Portland,OR,USA,Circle,Round white object,2/10/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174451,2/10/23 13:24,Lake Country,BC,Canada,Chevron,Saw what I thought was a plane but it didn't have a trail it changed direction and was moving too fast,2/12/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174658,2/10/23 10:12,taueanga,Bay of Plenty Region,New Zealand,Cone,Saw it hover at my house for 3 minutes and it didn't seem to do anything,2/19/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174688,2/10/23 7:45,Kelowna,BC,Canada,Unknown,Looking in the sky saw an object over the airport flying over the mountain that was not a airplane or helicopter it looked on fire,2/22/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174384,2/10/23 7:10,Alexandria,VA,USA,Oval,Saw two flying objects flying in circles and erratic movements then they disappeared.,2/10/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174402,2/10/23 5:50,Hollister,CA,USA,Rectangle,"Had two or three lights, one at each end, ~2000 ft",2/10/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174371,2/10/23 4:53,Littleton,MA,USA,Star,Every 30 seconds a star-like object appeared and moved down a couple of degrees and disappeared. This was repeated 5 or so times.,2/10/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174374,2/9/23 23:02,nipomo,CA,USA,Changing,"Large orange glowing object ascends high, changes color, splits into two spheres one remains stationary other floats away, then vanish.",2/10/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174376,2/9/23 20:30,Reisterstown,MD,USA,Chevron,Slow moving gun metal gray carbon fiber stealth bomber shaped front with white lites 3 on each side of front Vshape. 100 -150 feet fr,2/9/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174412,2/9/23 19:16,Newark,OH,USA,Cone,Many flashing lights following a bigger object,2/10/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174539,2/9/23 18:05,Monroe,WA,USA,Light,I saw ball of light hovering low in sky not making any sound or blinking lights like an aircraft would do.,2/13/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174390,2/9/23 17:57,Portland,ME,USA,Changing,I'm sorry white light all of a sudden appear so I got out my camera because I also had a siding last month that mufon is investigating,2/10/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174423,2/9/23 17:45,Cleveland,OH,USA,Cylinder,We were watching a plane when we noticed this,2/11/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174372,2/9/23 17:39,Watertown,MA,USA,Unknown,A greenish blue flying object,2/10/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174375,2/9/23 17:30,Applegate,OR,USA,Cigar,"A fleet appeared flying northeast in the sky equidistance apart, some looping back. We have 5-6 mins of video",2/9/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174378,2/9/23 16:31,Somers,MT,USA,Other,Noticed stationary structure on mountainside of national forest land with no tracks or visible way of having gotten to location,2/9/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174428,2/9/23 16:00,"South East of Quartzite, AZ",AZ,USA,Cigar,"It was daylight and no clouds. I spotted a large object to the southeast moving east.it was moving slow, it was black, it was large.",2/11/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174382,2/9/23 15:23,Escondido,CA,USA,Sphere,Extremely small sphere at extremely fast speed.,2/9/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174383,2/9/23 15:11,Madera,CA,USA,Cross,Heard an unusually loud noise I couldn’t find. Checked on an app for planes and it showed nothing.,2/9/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=176297,2/9/23 12:26,Mesa,AZ,USA,Circle,Looking to the north east in my back yard saw a white lite jumping around in a small area,6/15/23,7/10/23,Y,,,,,,
https://nuforc.org/sighting/?id=174407,2/9/23 10:30,Creede,CO,USA,Sphere,Object moving at an oblique angle from my left to right .Object never changed shape. Object traveled behind a cloud. No line of sight.,2/10/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174427,2/9/23 9:00,Exeter,NH,USA,Other,I was driving towards Epping on 101. At approx. 9am I saw a semi-solid white roundish balloon shaped object in the skyline.,2/11/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174405,2/9/23 6:05,Montz,LA,USA,Other,“Headlights” visible but not the craft.,2/10/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174365,2/9/23 3:45,Montgomery,AL,USA,Sphere,We saw at least 10 bright starlight looking objects that flew fast and in various directions. Multiple other pilots on guard saw them,2/9/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=175360,2/9/23 3:30,Austintown,OH,USA,Circle,"Well I seen the flying object , three of them very bright lights could see much because these light were so bright were not airplanes",4/13/23,5/19/23,,,,,,,
https://nuforc.org/sighting/?id=174370,2/9/23 1:38,Laughlin,NV,USA,Triangle,Very briefly but slowly flew from AZ to Nellis direction,2/9/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174381,2/9/23 1:07,Worcester,MA,USA,Circle,"I was looking through my skylight at the moon. All of a sudden a round, green object races under the moon traveling easterly.",2/9/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174377,2/9/23 1:00,Albany,OR,USA,Circle,Ball of expanding light hovering,2/9/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174413,2/8/23 23:50,Ocala,FL,USA,Unknown,"I was looking toward the northwest sky when I noticed two distinct, very bright lights maybe 25 miles away.",2/11/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=175868,2/8/23 23:00,Yamba,New South Wales,Australia,Formation,4 lights seen dancing around each other in very organised geometric formations and changing colours between red and white.,5/22/23,7/10/23,Y,,,,,,
https://nuforc.org/sighting/?id=174404,2/8/23 22:30,Sacramento,CA,USA,Fireball,Three pairs of incandescent stationary aerial objects with no apparent suspension nor propulsion forming an exponential graph shape.,2/10/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174389,2/8/23 22:08,Torrington,CT,USA,Rectangle,Strange object passing across the Moon,2/10/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174360,2/8/23 21:03,Ashton,ID,USA,Other,"Strange white lights on main part, green laser pointer like lights scanning the ground.. now other planes have came in",2/8/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174563,2/8/23 20:30,Ely,NV,USA,Disk,"South of Ely, I saw something in front of the moon. I originally thought it could be a small lenticular cloud, but then it vanished.",2/14/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174580,2/8/23 19:37,Lawrenceville,GA,USA,Cylinder,They hovered for about an hour then both just disappeared at the same while we were looking at them.,2/15/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174358,2/8/23 18:30,Port Allegany,PA,USA,Triangle,Triangle lights appeared disappeared then reappeared as it moved across the sky.,2/8/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174357,2/8/23 18:25,Cliffside park,NJ,USA,Star,Glowing and disappearing Starlike light.,2/8/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174464,2/8/23 17:30,Saint Marys,PA,USA,Cylinder,Very bright low hovering flying object with multiple lights.,2/12/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174530,2/8/23 15:00,Over the alps (may have been Italy),Provence-Alpes-Côte d,France,Teardrop,Above object on airplane flying over alps when I seen a black craft flying low to the tops of the mountains with grey smoke of it,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174352,2/8/23 10:09,melbourne,Victoria,Australia,Circle,"Not moving in a directly straight path. Took to long to be aircraft, very bright light. Watched movements 10 minutes.",2/7/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174503,2/8/23 9:31,Paradise Mt. Rainier National Park,WA,USA,Cigar,The photo has great detail if blown up.,2/13/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174527,2/7/23 22:00,Cancun,Quintana Roo,Mexico,Other,Round metallic ball UFO,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174523,2/7/23 21:45,Between Sacramento and Ione CA. Near Rancho Seco nuclear,CA,USA,Light,Driving saw light change and move on crazy ways got video,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174349,2/7/23 19:20,Powassan,ON,Canada,Circle,"String of 50 or more lights ,Originally going straight then changed to a circle motion covered by a strange cloud that look like smoke",2/7/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174632,2/7/23 19:16,Danbury,Essex,United Kingdom,Cylinder,I I saw an object in the sky I think it was an unidentified object,2/18/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174431,2/7/23 18:56,Lutz,FL,USA,Circle,I thought maybe it was a plane but planes don't stay still in the sky so I thought maybe was a star or Stars don't move after an hour,2/11/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174350,2/7/23 18:29,Alsip,IL,USA,Changing,Transparent object that shifted object feel like i seen it because of light pollution from the city of chicago,2/7/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174353,2/7/23 13:43,Logan,UT,USA,Diamond,Witnessed a large object fly through low clouds in a small canyon.,2/8/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174346,2/7/23 13:30,Augusta,ME,USA,Orb,Two glowing orb-like objects came down from very thin clouds,2/7/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=175013,2/7/23 1:35,Palmdale,CA,USA,Other,My son and I were driving to Palmdale form Apple Valley CA we saw a large craft floating in the air up and down the long way It went up,3/15/23,4/9/23,,,,,,,
https://nuforc.org/sighting/?id=174344,2/7/23 0:32,Walland,TN,USA,Light,Red ball of light stationary above the mountains with a police officer parked in the road seemingly observing it.,2/7/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174576,2/6/23 23:06,Van Buren,OH,USA,Other,Object to the north,2/14/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174330,2/6/23 21:30,Perth,Western Australia,Australia,Light,Blue hovering light,2/6/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174341,2/6/23 20:56,Greenbrier,AR,USA,Light,One craft passing two C-130s at speed never seen before.,2/6/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174339,2/6/23 20:35,Tampa,FL,USA,Fireball,I was sitting in my living room staring out the patio slide door when i noticed fireball object shooting straight towards the moon',2/6/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174340,2/6/23 20:35,Lakeland,FL,USA,Light,"BRIGHT Red streaked tail, that slowly disapeared to a dot that faded under the Moon...",2/6/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174981,2/6/23 19:28,MOORESVILLE,NC,USA,Orb,"Looking at night sky from front porch, saw orb in two photos taking in succession over a 2-3 minute period. Orb moved up and eastward",3/12/23,4/9/23,Y,,,,,,
https://nuforc.org/sighting/?id=174343,2/6/23 19:15,Memphis,TN,USA,Orb,Green orb appears darts across sky and blinks out,2/7/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174511,2/6/23 19:15,Robinsonville,MS,USA,Fireball,Green with red tail falling fully vertical,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174379,2/6/23 18:59,Gravesend,Kent,United Kingdom,Unknown,A fast object going back and forth then disappears out of the blue.,2/9/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174363,2/6/23 18:45,Glen Mills,PA,USA,Rectangle,Object was flying to the left of the highway,2/9/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174342,2/6/23 17:55,DESERT HOT SPRINGS. Sky Valley,CA,USA,Light,"Driving W 10 freeway, I spotted 2 bright lights 1 mile apart at approximately 14000 feet.",2/6/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174338,2/6/23 14:15,Rising Fawn,GA,USA,Formation,Seen large group of silver translucent shapes,2/6/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174933,2/6/23 13:34,Near Moses lake,WA,USA,Triangle,My wife and I were driving on I-90 east Between Quincy and Moses Lake.,3/8/23,4/9/23,,,,,,,
https://nuforc.org/sighting/?id=174333,2/6/23 10:25,Brantford,ON,Canada,Sphere,"While sitting on my balcony, spotted 5 silver sphere's, that looked like balloons.",2/6/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174329,2/6/23 6:58,Poughkeepsie,NY,USA,Circle,Zig zagged across face of moon,2/6/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174477,2/5/23 22:00,McKinney,TX,USA,Cigar,Observed a Illuminated Cigar Shaped UAP,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174386,2/5/23 21:20,Cumbria,Cumbria,United Kingdom,Cylinder,"Photographing the full moon , clear night , object flew past diagonally across the moon as I was taking some photos.",2/10/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174326,2/5/23 21:20,Watsonville,CA,USA,Formation,At least 40 pairs of lights visible with naked eye. But when viewed thru binoculars several more smaller lights around the bright pair,2/5/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=176478,2/5/23 21:06,Gridley,CA,USA,Orb,A round blue pulsating light that resembled a Alamy Naval mine.,6/26/23,7/10/23,Y,,,,,,
https://nuforc.org/sighting/?id=174322,2/5/23 18:56,Highland,IL,USA,Triangle,We were walking to our car from apartment. When we noticed a movement in the sky.,2/5/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174335,2/5/23 18:15,Osseo,MN,USA,Diamond,It was just hovering in the sky. No noise not moving at all.,2/6/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174902,2/5/23 15:23,GREENVILLE,SC,USA,Orb,"YOU COULD ONLY SEE ORB WITH NAKED EYE, BUT OBJECT CAN BE SEEN ON VIDEO",3/6/23,4/9/23,,,,,,,
https://nuforc.org/sighting/?id=178643,2/5/23 5:52,Madison,MS,USA,Orb,Early morning sighting of orb light object moving away with high acceleration,10/1/23,10/28/23,,,,,,,
https://nuforc.org/sighting/?id=174314,2/5/23 4:50,Joshua Tree,CA,USA,Circle,Very bright round vessel low flying darted across the sky for seconds and upruptly went dark.,2/5/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=175080,2/5/23 4:00,Nr Stornoway Latitude: 58.209435 Longitude: -6.384869,Outer Hebrides,United Kingdom,Diamond,4 red lights taking diamond formation flashing alternately vertical to horizontal,3/22/23,4/9/23,,,,,,,
https://nuforc.org/sighting/?id=174304,2/4/23 22:00,Vantaa,Uusimaa,Finland,Changing,I was having taking picture of full moon tonight and something that wasn't supposed to be there got in my picture,2/4/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174310,2/4/23 21:45,Benicia,CA,USA,Teardrop,Teardrop shaped object flew overhead,2/4/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174325,2/4/23 21:09,Wyoming,MI,USA,Unknown,Blinking light with no sound,2/5/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174513,2/4/23 21:00,Oak View,CA,USA,Light,"Individual lights, a minute or two apart, not going in the exact same direction",2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174367,2/4/23 19:00,Taylorsville,GA,USA,Changing,Cluster of pulsing blinking lights making formations,2/9/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174543,2/4/23 18:05,johnson city,TN,USA,Other,I have a few photos,2/14/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174680,2/4/23 10:30,Saint Petersburg,FL,USA,Sphere,"Very bright metallic sphere appeared out of nowhere, traveled for 3 to 5 seconds and just disappeared.",2/21/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174303,2/4/23 8:45,Biloxi,MS,USA,Cylinder,Traveled from east to west high above the Gulf - about as high as an airplane approaching,2/4/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174289,2/3/23 21:05,Leesville,LA,USA,Sphere,Near leesville Louisiana,2/3/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174291,2/3/23 20:08,Henderson,NV,USA,Triangle,Black triangle spotted throught thick dark clouds,2/3/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174311,2/3/23 19:40,Brooksville,FL,USA,Cigar,A straight line of lights. The length of multiple full train cars. Still at first then took off fast and disappeared into thin air,2/4/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174313,2/3/23 19:40,Between Goldfield and Tonopah,NV,USA,Light,2 consecutive Holographic flashes appeared in thin air- obscuring the view of the mountain.,2/5/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174279,2/3/23 19:23,La Riera de Gaia,Tarragona Province,Spain,Unknown,"Satellite like object from W horizon towards E veered S cont. to ~45° above S horizon, light went out briefly the streaked away",2/3/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174273,2/3/23 19:20,"Village : Cheetakheda, Tehsil : Jeeran, District : Neemuch",Madhya Pradesh,India,Star,Saw multiple stars attached together like train,2/3/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174293,2/3/23 19:00,Bushnell,FL,USA,Disk,Was going to dollar general,2/3/23,3/6/23,,,,,,,
